hash,diff,message,project,split,diff_languages
fe9bcbf3efda8e1b373c58915ff00d09ea608eba,"diff --git a/framework/views/log-firebug.php b/framework/views/log-firebug.php
index <HASH>..<HASH> 100644
--- a/framework/views/log-firebug.php
+++ b/framework/views/log-firebug.php
@@ -1,4 +1,4 @@
-<script language=""javascript"" type=""text/javascript"">
+<script type=""text/javascript"">
 /*<![CDATA[*/
 if(typeof(console)=='object')
 {
diff --git a/framework/views/profile-callstack-firebug.php b/framework/views/profile-callstack-firebug.php
index <HASH>..<HASH> 100644
--- a/framework/views/profile-callstack-firebug.php
+++ b/framework/views/profile-callstack-firebug.php
@@ -1,4 +1,4 @@
-<script language=""javascript"" type=""text/javascript"">
+<script type=""text/javascript"">
 /*<![CDATA[*/
 if(typeof(console)=='object')
 {
diff --git a/framework/views/profile-summary-firebug.php b/framework/views/profile-summary-firebug.php
index <HASH>..<HASH> 100644
--- a/framework/views/profile-summary-firebug.php
+++ b/framework/views/profile-summary-firebug.php
@@ -1,4 +1,4 @@
-<script language=""javascript"" type=""text/javascript"">
+<script type=""text/javascript"">
 /*<![CDATA[*/
 if(typeof(console)=='object')
 {",(Fixes issue <I>),yiisoft_yii,train,"php,php,php"
84f4ddd7507d5ee66ebcabf02272d0d79fcda3e2,"diff --git a/index.js b/index.js
index <HASH>..<HASH> 100644
--- a/index.js
+++ b/index.js
@@ -70,7 +70,20 @@
     // Publish request to the RealFaviconGenerator API, stream unzipped response
     module.exports.generateFaviconStream = function (config, callback) {
         var client = new Client(),
-            parserStream = unzip.Parse();
+            parserStream = unzip.Parse(),
+            ended = false,
+            // monkeypatch
+            old_emit = parserStream.emit;
+        parserStream.emit = function() {
+          if (arguments[0] == 'close' || arguments[0] == 'end') {
+              if (!ended) {
+                  ended = true;
+                  old_emit.apply(parserStream, ['end']);
+              }
+          } else {
+              old_emit.apply(parserStream, arguments);
+          }
+        }
         client.post(""http://realfavicongenerator.net/api/favicon"", config, function (data, response) {
             if (print) {
                 print('Posted request to RealFaviconGenerator');","monkeypatch unzip.Parse.emit() to emit single 'end'

unzip is not so well-behaved. It typically emits a 'close' event
when it's done, but there are reports that sometimes it doesn't,
and that sometimes it emits 'end' instead. Monkeypatch emit() so
that it emits just one 'end' event from any combination of 'close'
and 'end' events.",itgalaxy_favicons,train,js
48e8c379e51a7e2fe43efb416f2e2ac5ecf472ad,"diff --git a/src/Entities/Entity.php b/src/Entities/Entity.php
index <HASH>..<HASH> 100644
--- a/src/Entities/Entity.php
+++ b/src/Entities/Entity.php
@@ -264,8 +264,14 @@ abstract class Entity
     /**
      * Save a revision
      */
-    public function save()
+    public function save($newRevision = false)
     {
+        if ($newRevision) {
+            $revision = new Revision;
+            $revision->language_id = $this->revision->language_id;
+
+            $this->revision = $revision;
+        }
 
         DB::transaction(
             function () use ($newRevision) {
@@ -282,13 +288,21 @@ abstract class Entity
 
                     //TODO :: remove deleted fields
 
-                    $field->each(function (Field $value, $key) use ($fieldName) {
-                        $value->weight = $key;
-                        $value->revision_id = $this->revision->id;
-                        $value->name = $fieldName;
+                    $field->each(
+                        function (Field $value, $key) use ($newRevision, $fieldName) {
+
+                            if ($newRevision) {
+                                $value->id = null;
+                                $value->created_at = null;
+                            }
+
+                            $value->weight = $key;
+                            $value->revision_id = $this->revision->id;
+                            $value->name = $fieldName;
 
-                        $value->save();
-                    });
+                            $value->save();
+                        }
+                    );
                 }
             }
         );",Add ability to create new revision on save,RocketPropelledTortoise_Core,train,php
2b2db7162b0c70dcbab6f26f63f42f2efa0e5b2c,"diff --git a/src/Product/ProductListingRequestHandler.php b/src/Product/ProductListingRequestHandler.php
index <HASH>..<HASH> 100644
--- a/src/Product/ProductListingRequestHandler.php
+++ b/src/Product/ProductListingRequestHandler.php
@@ -173,7 +173,7 @@ class ProductListingRequestHandler implements HttpRequestHandler
 
         $criteria = $this->applyFiltersToSelectionCriteria($originalCriteria, $selectedFilters);
 
-        $currentPageNumber = (int) $request->getQueryParameter(self::PAGINATION_QUERY_PARAMETER_NAME);
+        $currentPageNumber = max(0, $request->getQueryParameter(self::PAGINATION_QUERY_PARAMETER_NAME) - 1);
         $productsPerPage = (int) $this->defaultNumberOfProductsPerPage;
 
         return $this->dataPoolReader->getSearchResultsMatchingCriteria(",Issue #<I>: Fix pagination retrieval from HTTP request,lizards-and-pumpkins_catalog,train,php
42555d9bd9f8d344ea709e9a5307286e5d15c324,"diff --git a/js/snippetPreview.js b/js/snippetPreview.js
index <HASH>..<HASH> 100644
--- a/js/snippetPreview.js
+++ b/js/snippetPreview.js
@@ -150,7 +150,7 @@ YoastSEO_SnippetPreview.prototype.formatKeywordUrl = function ( textString ) {
  */
 YoastSEO_SnippetPreview.prototype.renderOutput = function() {
     document.getElementById( ""snippet_title"" ).innerHTML = this.output.title;
-    document.getElementById( ""snippet_cite"" ).innerHTML = this.output.cite.replace(/https?:\/\//i, """").slice(0, -1).replace(/\/\//g, ""/"");
+    document.getElementById( ""snippet_cite"" ).innerHTML = this.output.cite.replace(/https?:\/\//i, """").replace(/\/\//g, ""/"");
     document.getElementById( ""snippet_meta"" ).innerHTML = this.output.meta;
 };",fixed bug that removed characters from url string,Yoast_YoastSEO.js,train,js
fffc7aa3cd0352db347ebb173213760d5a4c9e2c,"diff --git a/grimoire_elk/elk/mbox.py b/grimoire_elk/elk/mbox.py
index <HASH>..<HASH> 100644
--- a/grimoire_elk/elk/mbox.py
+++ b/grimoire_elk/elk/mbox.py
@@ -105,9 +105,10 @@ class MBoxEnrich(Enrich):
 
     def get_project_repository(self, eitem):
         mls_list = eitem['origin']
-        # Eclipse specific yet
-        repo = ""/mnt/mailman_archives/""
-        repo += mls_list+"".mbox/""+mls_list+"".mbox""
+        # This should be configurable
+        mboxes_dir = '/home/bitergia/mboxes/'
+        repo = mls_list + "" "" + mboxes_dir
+        repo += mls_list + "".mbox/"" + mls_list + "".mbox""
         return repo
 
     @metadata","[enrich][mbox] Update the eclipse archives location so the project of a
mailing lists can be found in projects.json",chaoss_grimoirelab-elk,train,py
60ce865712c69313a0fd81ec0bf76dc9822afe5f,"diff --git a/tests/integration/__init__.py b/tests/integration/__init__.py
index <HASH>..<HASH> 100644
--- a/tests/integration/__init__.py
+++ b/tests/integration/__init__.py
@@ -20,10 +20,13 @@ CLUSTER_NAME = 'test_cluster'
 CCM_CLUSTER = None
 
 CASSANDRA_VERSION = os.getenv('CASSANDRA_VERSION', '2.0.6')
+
 if CASSANDRA_VERSION.startswith('1'):
-    PROTOCOL_VERSION = 1
+    DEFAULT_PROTOCOL_VERSION = 1
 else:
-    PROTOCOL_VERSION = 2
+    DEFAULT_PROTOCOL_VERSION = 2
+PROTOCOL_VERSION = os.getenv('PROTOCOL_VERSION', DEFAULT_PROTOCOL_VERSION)
+
 
 path = os.path.join(os.path.abspath(os.path.dirname(__file__)), 'ccm')
 if not os.path.exists(path):",Allow PROTOCOL_VERSION to be set by envar,datastax_python-driver,train,py
a3712f7c5bb60cf4a8da7ec9f6ccccae39ce4962,"diff --git a/src/sku/Sku.js b/src/sku/Sku.js
index <HASH>..<HASH> 100644
--- a/src/sku/Sku.js
+++ b/src/sku/Sku.js
@@ -368,6 +368,7 @@ export default createComponent({
       ImagePreview({
         images: this.imageList,
         startPosition: index,
+        closeOnPopstate: true,
         onClose: () => {
           this.$emit('close-preview', params);
         }",[improvement] Sku: should close image preview when popstate (#<I>),youzan_vant,train,js
f6c902a46ec8a2baf4b85e303fdc8614db694b58,"diff --git a/lib/pork/mode/parallel.rb b/lib/pork/mode/parallel.rb
index <HASH>..<HASH> 100644
--- a/lib/pork/mode/parallel.rb
+++ b/lib/pork/mode/parallel.rb
@@ -10,7 +10,7 @@ module Pork
     def parallel stat=Stat.new, paths=all_paths
       paths.shuffle.each_slice(cores).map do |paths_slice|
         Thread.new do
-          execute(:shuffled, Stat.new, paths_slice)
+          execute(:shuffled, Stat.new(stat.io), paths_slice)
         end
       end.map(&:value).inject(stat, &:merge)
     end","should pass io along, and io should be thread-safe!",godfat_pork,train,rb
292101971d0da4fb25a65dbb23944c9dace820bd,"diff --git a/views/js/qtiCreator/widgets/interactions/helpers/answerState.js b/views/js/qtiCreator/widgets/interactions/helpers/answerState.js
index <HASH>..<HASH> 100644
--- a/views/js/qtiCreator/widgets/interactions/helpers/answerState.js
+++ b/views/js/qtiCreator/widgets/interactions/helpers/answerState.js
@@ -20,6 +20,7 @@ define([
     'jquery',
     'lodash',
     'i18n',
+    'services/features',
     'taoQtiItem/qtiItem/helper/response',
     'taoQtiItem/qtiCreator/widgets/helpers/formElement',
     'taoQtiItem/qtiCreator/widgets/component/minMax/minMax',
@@ -30,6 +31,7 @@ define([
     $,
     _,
     __,
+    features,
     responseHelper,
     formElement,
     minMaxComponentFactory,
@@ -252,7 +254,7 @@ define([
                     serial: response.getSerial(),
                     defineCorrect: defineCorrect,
                     editMapping: editMapping,
-                    editFeedbacks: template !== 'CUSTOM',
+                    editFeedbacks: template !== 'CUSTOM' && features.isVisible('taoQtiItem/qtiCreator/widgets/interactions/modalFeedbacks'),
                     mappingDisabled: _.isEmpty(response.mapEntries),
                     template: template,
                     templates: _getAvailableRpTemplates(",feat: use config to toggle modalFeedbacks response feature,oat-sa_extension-tao-itemqti,train,js
fc57964b035d3ee7d6e18455d60e3fa23e4cf345,"diff --git a/chevron/renderer.py b/chevron/renderer.py
index <HASH>..<HASH> 100644
--- a/chevron/renderer.py
+++ b/chevron/renderer.py
@@ -1,5 +1,5 @@
 #!/usr/bin/python
-
+# -*- coding: utf-8 -*-
 
 #
 # Python 2 and 3, module and script compatability","Fix python 2 encoding problem with the new docstr

Python 2 did not like my fancy new doc string with the unicode
filetree",noahmorrison_chevron,train,py
4c4d8257697e0d1b9083b863055b0939dda8256d,"diff --git a/lib/activeuuid/uuid.rb b/lib/activeuuid/uuid.rb
index <HASH>..<HASH> 100644
--- a/lib/activeuuid/uuid.rb
+++ b/lib/activeuuid/uuid.rb
@@ -18,6 +18,11 @@ end
 
 module Arel
   module Visitors
+    class DepthFirst < Arel::Visitors::Visitor
+      def visit_UUIDTools_UUID(o)
+        o.quoted_id
+      end
+    end
     class MySQL < Arel::Visitors::ToSql
       def visit_UUIDTools_UUID(o)
         o.quoted_id",Adding visit_UUIDTools_UUID method to DepthFirst class since Arel each method calls DepthFirst and not MySQL visitor.,jashmenn_activeuuid,train,rb
c9b19831ec1f038edae5ee553aa8ae86503b4987,"diff --git a/languagetool-language-modules/ru/src/main/java/org/languagetool/rules/ru/RussianDashRule.java b/languagetool-language-modules/ru/src/main/java/org/languagetool/rules/ru/RussianDashRule.java
index <HASH>..<HASH> 100644
--- a/languagetool-language-modules/ru/src/main/java/org/languagetool/rules/ru/RussianDashRule.java
+++ b/languagetool-language-modules/ru/src/main/java/org/languagetool/rules/ru/RussianDashRule.java
@@ -32,7 +32,7 @@ public class RussianDashRule extends AbstractDashRule {
 
   public RussianDashRule() {
     super(trie);
-    setDefaultOff(); // Slows down start up. See GitHub issue #1016.
+    setDefaultTempOff(); // Slows down start up. See GitHub issue #1016.
   }
 
   @Override",[ru] temp-activate rule for nightly test,languagetool-org_languagetool,train,java
3a99dfe8b1079facff3565267e65818c1d1928e5,"diff --git a/core/src/main/java/hudson/ClassicPluginStrategy.java b/core/src/main/java/hudson/ClassicPluginStrategy.java
index <HASH>..<HASH> 100644
--- a/core/src/main/java/hudson/ClassicPluginStrategy.java
+++ b/core/src/main/java/hudson/ClassicPluginStrategy.java
@@ -202,6 +202,8 @@ public class ClassicPluginStrategy implements PluginStrategy {
                         throw new IOException(className+"" doesn't extend from hudson.Plugin"");
                     }
                     wrapper.setPlugin((Plugin) o);
+                } catch (LinkageError e) {
+                    throw new IOException2(""Unable to load "" + className + "" from "" + wrapper.getShortName(),e);
                 } catch (ClassNotFoundException e) {
                     throw new IOException2(""Unable to load "" + className + "" from "" + wrapper.getShortName(),e);
                 } catch (IllegalAccessException e) {","failure to load plugins may be reported as NoClassDefError, for example if the dependency classes fail to load

git-svn-id: <URL>",jenkinsci_jenkins,train,java
b7b5f76ecfcd5c33603822998b1132ae553c063f,"diff --git a/modules/client/src/main/java/org/jboss/wsf/stack/cxf/client/configuration/JBossWSNonSpringBusFactory.java b/modules/client/src/main/java/org/jboss/wsf/stack/cxf/client/configuration/JBossWSNonSpringBusFactory.java
index <HASH>..<HASH> 100644
--- a/modules/client/src/main/java/org/jboss/wsf/stack/cxf/client/configuration/JBossWSNonSpringBusFactory.java
+++ b/modules/client/src/main/java/org/jboss/wsf/stack/cxf/client/configuration/JBossWSNonSpringBusFactory.java
@@ -123,9 +123,8 @@ public class JBossWSNonSpringBusFactory extends CXFBusFactory
       
       //RM
       RMManager rmManager = new RMManager();
-//      rmManager.initialise();
-//      rmManager.registerListeners();
-      rmManager.setBus(bus);
+      bus.setExtension(rmManager, RMManager.class);
+//      rmManager.init();
       
       //RM Policy
       policyInterceptorProviderRegistry.register(new RMPolicyInterceptorProvider(bus));",[JBWS-<I>] Need to set the RMManager in the bus for CXF <I>.x,jbossws_jbossws-cxf,train,java
e6c4071f5a294100f0dbab40ec37b73310165ce8,"diff --git a/allauth/socialaccount/providers/openid/tests.py b/allauth/socialaccount/providers/openid/tests.py
index <HASH>..<HASH> 100644
--- a/allauth/socialaccount/providers/openid/tests.py
+++ b/allauth/socialaccount/providers/openid/tests.py
@@ -1,3 +1,5 @@
+from unittest import expectedFailure
+
 from django.test import override_settings
 from django.urls import reverse
 
@@ -23,7 +25,9 @@ class OpenIDTests(TestCase):
                                 dict(openid='http://www.google.com'))
         self.assertTrue('openid' in resp.context['form'].errors)
 
+    @expectedFailure
     def test_login(self):
+        # Location: https://s.yimg.com/wm/mbr/html/openid-eol-0.0.1.html
         resp = self.client.post(reverse(views.login),
                                 dict(openid='http://me.yahoo.com'))
         assert 'login.yahooapis' in resp['location']
@@ -55,6 +59,7 @@ class OpenIDTests(TestCase):
                     )
                     get_user_model().objects.get(first_name='raymond')
 
+    @expectedFailure
     @override_settings(SOCIALACCOUNT_PROVIDERS={'openid': {'SERVERS': [
         dict(id='yahoo',
              name='Yahoo',","fix(openid): Mark tests as expected failures

Long term solution: phase out OpenID <I> support. Current test relies on
Yahoo (dead now) and Hyves (should be long dead, if it isn't, it's
undead).

This fix silences the tests, until someone wants to find a new provider
or mock the discovery, but OpenID itself has moved on to the next shiny
version: OpenID Connect, so it is best to sunset this support.",pennersr_django-allauth,train,py
